"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"G3V8I4;Q08850",0.109088786545653,5.13124894925459,0.0170703127615839,0.896049492114137,0.999996365408252,"G3V8I4","Syntaxin-4","Stx4","tr|G3V8I4|G3V8I4_RAT Syntaxin 4A (Placental), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Stx4 PE=1 SV=1;sp|Q08850|STX4_RAT Syntaxin-4 OS=Rattus norvegicus OX=10116 GN=Stx4 PE=1 SV=1",34.195,298,"298;298",15.043,30576000,30825000,20987000,31531000,17398000,22993000,216620000,18650000,20528000,8575900,2038400,2055000,1399100,2102100,1159900,1532900,14442000,1243300,1368500,571730,39221000,41400000,48382000,40311000,42363000,42686000,45994000,38215000,50515000,48353000,4,5,3,6,3,6,6,4,4,3
"G3V8L3;P48679;A0A0G2JTC5;P70482;Q6P6U3;A0A0G2K3R2;A0A1B0GWU9",-0.112939064864935,10.0702445189159,0.018296255355449,0.892403422991774,0.999996365408252,"G3V8L3","Prelamin-A/C;Lamin-A/C","Lmna;C2.1","tr|G3V8L3|G3V8L3_RAT Lamin A, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Lmna PE=1 SV=1;sp|P48679|LMNA_RAT Prelamin-A/C OS=Rattus norvegicus OX=10116 GN=Lmna PE=1 SV=1;tr|A0A0G2JTC5|A0A0G2JTC5_RAT Prelamin-A/C OS=Rattus norvegicus OX=10116 GN=Lmna PE=1",74.311,665,"665;665;640;461;442;442;388;23",323.31,1187200000,1607800000,1365100000,1182500000,981220000,951370000,956050000,783920000,955350000,758800000,27609000,37390000,31746000,27500000,22819000,22125000,22234000,18231000,22217000,17646000,1.318e+09,1492100000,1658600000,1136700000,1409900000,1591400000,1408400000,1092500000,985610000,1322300000,52,62,61,73,71,62,75,80,83,78
"G3V8L9;P85125",0.689734802273667,8.06039588642038,0.676169580426601,0.410908844093995,0.999996365408252,"G3V8L9","Polymerase I and transcript release factor","Ptrf","tr|G3V8L9|G3V8L9_RAT Caveolae-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Cavin1 PE=1 SV=1;sp|P85125|CAVN1_RAT Caveolae-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Cavin1 PE=1 SV=1",43.908,392,"392;392",278.38,237650000,343480000,252950000,244720000,195260000,348910000,384210000,348640000,238890000,169710000,13203000,19082000,14053000,13596000,10848000,19384000,21345000,19369000,13272000,9428200,372410000,239080000,225130000,248860000,196970000,428190000,404410000,437430000,377790000,396680000,14,20,20,21,19,25,28,38,24,28
"G3V8M5;Q5BJ92",0.149936480955493,4.9560373112003,0.0322406630473377,0.857500481261377,0.999996365408252,"G3V8M5","Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase 4 catalytic subunit","Ppp4c","tr|G3V8M5|G3V8M5_RAT Serine/threonine-protein phosphatase OS=Rattus norvegicus OX=10116 GN=Ppp4c PE=1 SV=1;sp|Q5BJ92|PP4C_RAT Serine/threonine-protein phosphatase 4 catalytic subunit OS=Rattus norvegicus OX=10116 GN=Ppp4c PE=2 SV=1",35.08,307,"307;307;57",44.551,73244000,48295000,53370000,41986000,44907000,57349000,16702000,22578000,19974000,19241000,4577700,3018400,3335600,2624100,2806700,3584300,1043900,1411100,1248400,1202500,45420000,37236000,33588000,33013000,35467000,39431000,38664000,46892000,35255000,42241000,11,7,7,8,5,8,5,3,5,3
"G3V8Q1;B1WBX7;A0A0U1RRT4",0.157312799798014,7.26717257501133,0.0354893285932276,0.850573982898685,0.999996365408252,"G3V8Q1",NA,"Cope","tr|G3V8Q1|G3V8Q1_RAT Coatomer subunit epsilon OS=Rattus norvegicus OX=10116 GN=Cope PE=1 SV=3;tr|B1WBX7|B1WBX7_RAT Coatomer protein complex, subunit epsilon OS=Rattus norvegicus OX=10116 GN=Cope PE=2 SV=1;tr|A0A0U1RRT4|A0A0U1RRT4_RAT COPI coat complex subu",34.653,308,"308;166;204;95",223.69,240870000,315390000,164880000,212810000,220360000,173010000,203640000,127420000,169500000,114770000,16058000,21026000,10992000,14188000,14691000,11534000,13576000,8494700,11300000,7651200,207130000,193340000,152820000,176560000,184080000,193510000,204970000,195200000,228270000,186960000,17,18,13,16,12,14,18,11,13,13
"G3V8Q8",0.355629806437358,6.75486100503773,0.181002466521048,0.670513148387956,0.999996365408252,"G3V8Q8",NA,"Sec23ip","tr|G3V8Q8|G3V8Q8_RAT RCG40648, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Sec23ip PE=1 SV=1",110.94,999,"999;206",54.28,98422000,141260000,88468000,119900000,95133000,69515000,72612000,97117000,108790000,59018000,2523600,3622100,2268400,3074200,2439300,1782400,1861800,2490200,2789600,1513300,110710000,114270000,114040000,127810000,127580000,125430000,125050000,164520000,180840000,157090000,11,10,8,11,15,10,12,16,14,11
"G3V8R2;P55067",-0.122524640090613,7.88304970572072,0.0215328292566815,0.883336702525314,0.999996365408252,"G3V8R2","Neurocan core protein;150 kDa adult core glycoprotein","Ncan","tr|G3V8R2|G3V8R2_RAT Neurocan core protein OS=Rattus norvegicus OX=10116 GN=Ncan PE=1 SV=1;sp|P55067|NCAN_RAT Neurocan core protein OS=Rattus norvegicus OX=10116 GN=Ncan PE=1 SV=1",136.25,1263,"1263;1257;834;816",278.59,293730000,300220000,299060000,330110000,316450000,151880000,136050000,151010000,161400000,92670000,7164100,7322400,7294200,8051400,7718200,3704400,3318400,3683200,3936600,2260300,291020000,283930000,278380000,318080000,372400000,251370000,249820000,304490000,319890000,278120000,20,18,24,23,22,17,16,17,16,17
"G3V8T4;Q9ESW0",0.216345811383491,9.56465279076293,0.0670926849640666,0.79561783641353,0.999996365408252,"G3V8T4","DNA damage-binding protein 1","Ddb1","tr|G3V8T4|G3V8T4_RAT DNA damage-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Ddb1 PE=1 SV=1;sp|Q9ESW0|DDB1_RAT DNA damage-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Ddb1 PE=1 SV=1",126.94,1140,"1140;1140",264.35,739290000,893600000,872200000,919930000,745880000,616550000,519880000,529050000,658110000,401710000,13442000,16247000,15858000,16726000,13561000,11210000,9452400,9619000,11966000,7303900,766210000,864280000,874580000,985820000,903530000,940970000,920050000,1014700000,1169900000,1008400000,43,50,57,58,57,45,44,50,54,50
"G3V8T7;Q6PCT7",-0.0363235785966615,4.13849979214343,0.00189305665131201,0.965295574443272,0.999996365408252,"G3V8T7",NA,"Tdrkh","tr|G3V8T7|G3V8T7_RAT RCG51933, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Tdrkh PE=1 SV=1;tr|Q6PCT7|Q6PCT7_RAT RCG51933, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Tdrkh PE=2 SV=1",62.011,560,"560;296",16.163,33274000,31646000,25297000,16308000,12963000,22739000,22777000,6793000,10776000,6225800,1446700,1375900,1099900,709050,563600,988650,990310,295350,468530,270690,22392000,25778000,28062000,13330000,22508000,37083000,34698000,0,19426000,16636000,4,5,4,4,4,4,6,2,3,4
"G3V8T9;Q9JKL3;Q63690",0.268472928306122,6.24331047666949,0.103266638256329,0.747944207700795,0.999996365408252,"G3V8T9","Apoptosis regulator BAX","Bax","tr|G3V8T9|G3V8T9_RAT Apoptosis regulator BAX OS=Rattus norvegicus OX=10116 GN=Bax PE=1 SV=1;tr|Q9JKL3|Q9JKL3_RAT Apoptosis regulator BAX OS=Rattus norvegicus OX=10116 GN=Bax PE=1 SV=1;sp|Q63690|BAX_RAT Apoptosis regulator BAX OS=Rattus norvegicus OX=10116",21.444,192,"192;173;192",72.91,188530000,123170000,132560000,100120000,100850000,152840000,136780000,73056000,44060000,61412000,23566000,15397000,16570000,12515000,12606000,19105000,17098000,9132000,5507400,7676500,88800000,78097000,95911000,82190000,86418000,122380000,120840000,86701000,77715000,105400000,18,10,14,10,11,18,17,11,8,9
"G3V8U4;M0RBS9;Q8K4V4-2;Q8K4V4",-0.512483972039954,7.23396321553308,0.374865060980884,0.540364262516344,0.999996365408252,"G3V8U4","Sorting nexin-27","Snx27","tr|G3V8U4|G3V8U4_RAT Sorting nexin family member 27, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Snx27 PE=1 SV=3;tr|M0RBS9|M0RBS9_RAT Sorting nexin family member 27, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Snx27 PE=1 SV=1;sp|Q8K4V4-2|SNX27_RAT Is",59.529,526,"526;539;526;539",88.925,211280000,301850000,223320000,199220000,201450000,105610000,104200000,84550000,122710000,53968000,7825200,11180000,8271000,7378600,7461300,3911500,3859100,3131500,4545000,1998800,292630000,232890000,229250000,169210000,187700000,168510000,132740000,153550000,151990000,162520000,18,36,28,26,31,19,21,14,20,14
"G3V8U9;P34067",-0.199316670789773,7.96652387605181,0.0569543448755063,0.811376141991873,0.999996365408252,"G3V8U9","Proteasome subunit beta type;Proteasome subunit beta type-4","Psmb4","tr|G3V8U9|G3V8U9_RAT Proteasome subunit beta OS=Rattus norvegicus OX=10116 GN=Psmb4 PE=1 SV=2;sp|P34067|PSB4_RAT Proteasome subunit beta type-4 OS=Rattus norvegicus OX=10116 GN=Psmb4 PE=1 SV=2",25.76,232,"232;263",210.92,711630000,610550000,375970000,263650000,415760000,386740000,317010000,167750000,170500000,224870000,79070000,67839000,41774000,29295000,46196000,42971000,35224000,18639000,18944000,24986000,365820000,327110000,370080000,294970000,320760000,336700000,269280000,254450000,249030000,332970000,33,21,24,13,19,18,19,11,7,12
"G3V8V0;O08697",0.15300783136273,4.55394548295551,0.033574424409345,0.854615005189002,0.999996365408252,"G3V8V0","ADP-ribosylation factor-like protein 2","Arl2","tr|G3V8V0|G3V8V0_RAT ADP-ribosylation factor-like protein 2 OS=Rattus norvegicus OX=10116 GN=Arl2 PE=1 SV=2;sp|O08697|ARL2_RAT ADP-ribosylation factor-like protein 2 OS=Rattus norvegicus OX=10116 GN=Arl2 PE=1 SV=1",19.865,175,"175;184;128",18.571,57514000,40889000,46515000,15662000,22087000,35336000,23853000,29383000,18240000,11010000,7189300,5111100,5814400,1957700,2760900,4417000,2981700,3672900,2279900,1376200,31111000,24454000,35266000,22786000,26108000,32038000,31589000,29396000,30368000,30086000,6,6,6,3,3,6,3,4,3,4
"G3V8Y5",0.0291739500247513,6.44780108072033,0.00122114650410592,0.972123672096094,0.999996365408252,"G3V8Y5","DNA-directed RNA polymerase","Polr2b","tr|G3V8Y5|G3V8Y5_RAT DNA-directed RNA polymerase subunit beta OS=Rattus norvegicus OX=10116 GN=Polr2b PE=1 SV=1",133.9,1174,"1174",58.535,76010000,137960000,127500000,159960000,89232000,55715000,36377000,51809000,65823000,33506000,1288300,2338300,2161000,2711100,1512400,944310,616550,878110,1115600,567900,93478000,95854000,111190000,123070000,118420000,103260000,101420000,1.19e+08,116020000,107660000,8,13,14,17,13,8,8,9,10,9
"G3V8Y8",0.0279178090843078,6.21207498643635,0.00111825432738613,0.973323464959367,0.999996365408252,"G3V8Y8",NA,"Hip1","tr|G3V8Y8|G3V8Y8_RAT Huntingtin interacting protein 1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Hip1 PE=1 SV=1",115,1030,"1030;230",87.668,70718000,101020000,91847000,134310000,98061000,49962000,44852000,24956000,65369000,25538000,1178600,1683600,1530800,2238500,1634400,832690,747540,415940,1089500,425630,100720000,80371000,81962000,94885000,102690000,99072000,89603000,86235000,110950000,79142000,9,12,12,17,16,10,8,6,11,9
"G3V8Z9;F1MAA2;Q1JU69",-0.28659300382198,4.79338656686956,0.117653326784492,0.731593715227632,0.999996365408252,"G3V8Z9",NA,"Cops7a","tr|G3V8Z9|G3V8Z9_RAT COP9 (Constitutive photomorphogenic) homolog, subunit 7a (Arabidopsis thaliana) (Predicted) OS=Rattus norvegicus OX=10116 GN=Cops7a PE=1 SV=1;tr|F1MAA2|F1MAA2_RAT COP9 signalosome subunit 7A OS=Rattus norvegicus OX=10116 GN=Cops7a PE=1",30.219,275,"275;277;229",24.936,93160000,83543000,34955000,37768000,29244000,35943000,7989400,21885000,25717000,15628000,6654300,5967400,2496800,2697700,2088900,2567300,570670,1563200,1836900,1116300,41823000,40709000,32988000,36789000,38922000,35842000,0,39552000,36043000,43096000,13,7,5,6,4,5,5,3,5,4
"G3V918",0.318075716311114,6.95473913664107,0.144866537993374,0.703490158371709,0.999996365408252,"G3V918",NA,"Gart","tr|G3V918|G3V918_RAT Trifunctional purine biosynthetic protein adenosine-3 OS=Rattus norvegicus OX=10116 GN=Gart PE=1 SV=1",107.58,1010,"1010",109.4,158210000,198750000,144350000,142130000,125620000,87683000,93010000,73898000,106460000,48084000,3296100,4140600,3007300,2961100,2617100,1826700,1937700,1539500,2218000,1001700,137480000,141450000,152160000,139850000,122080000,162810000,168330000,173720000,194070000,156200000,18,24,20,20,19,15,19,22,18,15
"G3V928",-0.82322835501208,10.229082623939,0.959443713273659,0.327327073629944,0.999996365408252,"G3V928",NA,"Lrp1","sp|G3V928|LRP1_RAT Prolow-density lipoprotein receptor-related protein 1 OS=Rattus norvegicus OX=10116 GN=Lrp1 PE=1 SV=1",504.88,4545,"4545;1234;1600;1600;1613;4545",323.31,2593300000,2437500000,1599700000,2220100000,1507600000,570520000,411190000,433910000,636250000,198650000,11374000,10691000,7016300,9737100,6612100,2502300,1803500,1903100,2790600,871280,2163200000,1924300000,1600100000,2059300000,1873700000,1069200000,1006300000,1182800000,1320500000,810120000,137,143,114,142,135,76,58,64,89,46
"G3V936;Q8VHF5;Q0QEL8",-0.261989466554001,10.2986478871374,0.0983459578035042,0.753823651106609,0.999996365408252,"G3V936","Citrate synthase;Citrate synthase, mitochondrial","Cs","tr|G3V936|G3V936_RAT Citrate synthase OS=Rattus norvegicus OX=10116 GN=Cs PE=1 SV=1;sp|Q8VHF5|CISY_RAT Citrate synthase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Cs PE=1 SV=1;tr|Q0QEL8|Q0QEL8_RAT Citrate synthase (Fragment) OS=Rattus norvegicus OX=10",51.83,466,"466;466;233",323.31,2367400000,2512800000,1927200000,1928400000,1860800000,1.12e+09,982170000,861840000,1.044e+09,503670000,124600000,132250000,101430000,101490000,97936000,58948000,51693000,45360000,54949000,26509000,1656100000,1739700000,1633300000,1801200000,1.787e+09,1293800000,1449800000,1607500000,1.426e+09,1335300000,70,65,60,55,60,57,50,49,43,41
"G3V940;O89046;Q6P7R0",0.399147045302055,7.85337146631065,0.227861130145591,0.633114323390386,0.999996365408252,"G3V940","Coronin;Coronin-1B","Coro1b","tr|G3V940|G3V940_RAT Coronin OS=Rattus norvegicus OX=10116 GN=Coro1b PE=1 SV=1;sp|O89046|COR1B_RAT Coronin-1B OS=Rattus norvegicus OX=10116 GN=Coro1b PE=1 SV=1;tr|Q6P7R0|Q6P7R0_RAT Coronin OS=Rattus norvegicus OX=10116 PE=2 SV=1",53.938,484,"484;484;291;472",89.576,295180000,321770000,242660000,214740000,183010000,287840000,290950000,240510000,211870000,148370000,16399000,17876000,13481000,11930000,10167000,15991000,16164000,13362000,11770000,8242900,321400000,224410000,247320000,250070000,208760000,316250000,336550000,338680000,319430000,321630000,20,23,21,17,20,28,25,25,20,23
"G3V945;P51650;P51650-2",-0.990223334965332,6.23733368229305,1.38008211321925,0.240087160963099,0.999996365408252,"G3V945","Succinate-semialdehyde dehydrogenase, mitochondrial","Aldh5a1","tr|G3V945|G3V945_RAT Succinate-semialdehyde dehydrogenase OS=Rattus norvegicus OX=10116 GN=Aldh5a1 PE=1 SV=1;sp|P51650|SSDH_RAT Succinate-semialdehyde dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Aldh5a1 PE=1 SV=2;sp|P51650-2|SSDH_RAT Isof",56.145,523,"523;523;495",45.802,198740000,195730000,133930000,150110000,143900000,33310000,39772000,29109000,23149000,26127000,7097900,6990300,4783300,5361100,5139100,1189600,1420400,1039600,826770,933120,147940000,106550000,109410000,131770000,134020000,54133000,72892000,66154000,59324000,61202000,16,17,15,16,15,6,6,7,4,5
"G3V949;A0A0G2JZF2;O55156",0.24992743583769,6.82614652835494,0.0895097299613384,0.764801360027322,0.999996365408252,"G3V949","CAP-Gly domain-containing linker protein 2","Clip2","tr|G3V949|G3V949_RAT CAP-Gly domain-containing linker protein 2 OS=Rattus norvegicus OX=10116 GN=Clip2 PE=1 SV=1;tr|A0A0G2JZF2|A0A0G2JZF2_RAT CAP-Gly domain-containing linker protein 2 OS=Rattus norvegicus OX=10116 GN=Clip2 PE=1 SV=1;sp|O55156|CLIP2_RAT CA",115.82,1047,"1047;1046;1046;340;340",51.679,134510000,133160000,96002000,121080000,120500000,98849000,81100000,85389000,82043000,61580000,2135100,2113700,1523800,1921900,1912700,1569000,1287300,1355400,1302300,977460,131270000,127410000,127810000,139480000,124400000,151870000,156220000,152240000,158430000,146480000,13,14,12,18,20,21,17,20,16,16
"G3V960;P10868",-0.999245817896892,6.57142261983716,1.40486226545721,0.235911162376864,0.999996365408252,"G3V960","Guanidinoacetate N-methyltransferase","Gamt","tr|G3V960|G3V960_RAT Guanidinoacetate N-methyltransferase OS=Rattus norvegicus OX=10116 GN=Gamt PE=1 SV=1;sp|P10868|GAMT_RAT Guanidinoacetate N-methyltransferase OS=Rattus norvegicus OX=10116 GN=Gamt PE=1 SV=2",26.377,236,"236;236",93.341,346150000,297310000,228270000,127400000,161940000,47472000,49982000,16845000,45578000,25780000,31468000,27028000,20751000,11581000,14722000,4315700,4543800,1531300,4143500,2343600,200340000,172420000,144670000,137070000,141410000,95850000,88140000,40981000,97583000,71314000,25,20,22,10,14,8,7,6,8,8
"G3V982",0.136116702560848,5.53994195207698,0.0265733628702149,0.870507897911426,0.999996365408252,"G3V982",NA,"Elmo2","tr|G3V982|G3V982_RAT Engulfment and cell motility 2 OS=Rattus norvegicus OX=10116 GN=Elmo2 PE=1 SV=1",83.742,732,"732;103",31.141,43289000,79851000,62278000,78923000,66034000,18198000,30125000,24815000,20608000,21360000,1139200,2101400,1638900,2076900,1737700,478910,792750,653020,542310,562100,46289000,54356000,60505000,57051000,59970000,53205000,66817000,63812000,51617000,66723000,7,9,11,11,11,4,8,7,5,7
"G3V9D1",0.136720295823354,9.86040003649636,0.0268094703330144,0.869938993787584,0.999996365408252,"G3V9D1","Phosphoinositide phospholipase C","Plcd1","tr|G3V9D1|G3V9D1_RAT Phosphoinositide phospholipase C OS=Rattus norvegicus OX=10116 GN=Plcd1 PE=1 SV=1",85.909,756,"756;1137",323.31,921740000,1496400000,1131200000,1185400000,908880000,645080000,667160000,694920000,655930000,416530000,27110000,44011000,33270000,34864000,26732000,18973000,19622000,20439000,19292000,12251000,917370000,1195500000,1163100000,1182400000,1097200000,1042900000,1135900000,1354200000,1308400000,1203900000,47,59,52,53,52,37,41,50,48,40
"G3V9D3;F1LQ92;Q80Z70",0.41000691098439,5.02397657464727,0.240386958919315,0.623926772269487,0.999996365408252,"G3V9D3","Protein sel-1 homolog 1","Sel1l","tr|G3V9D3|G3V9D3_RAT Protein sel-1 homolog 1 OS=Rattus norvegicus OX=10116 GN=Sel1l PE=1 SV=1;tr|F1LQ92|F1LQ92_RAT Protein sel-1 homolog 1 OS=Rattus norvegicus OX=10116 GN=Sel1l PE=1 SV=1;sp|Q80Z70|SE1L1_RAT Protein sel-1 homolog 1 OS=Rattus norvegicus OX=",88.522,793,"793;792;794",151.1,17539000,28057000,29787000,35224000,40610000,19500000,19818000,17745000,52802000,18191000,461550,738350,783860,926960,1068700,513150,521510,466980,1389500,478710,28981000,33011000,32739000,37015000,43540000,32500000,43130000,41244000,66420000,47613000,3,3,5,5,5,5,3,5,10,6
"G3V9D7;A0A0G2JW28;D3ZCH7",-0.35058421789429,8.22267538782268,0.175915344043172,0.674907286940702,0.999996365408252,"G3V9D7",NA,"Add3","tr|G3V9D7|G3V9D7_RAT Adducin 3 (Gamma), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Add3 PE=1 SV=1;tr|A0A0G2JW28|A0A0G2JW28_RAT Gamma-adducin OS=Rattus norvegicus OX=10116 GN=Add3 PE=1 SV=1;tr|D3ZCH7|D3ZCH7_RAT Adducin 3 (Gamma), isoform CRA_b OS=Rattus",78.817,705,"705;670;673",123.59,360870000,519150000,388430000,459080000,338100000,200760000,301870000,127120000,157640000,127380000,12444000,17902000,13394000,15830000,11659000,6922600,10409000,4383600,5435800,4392200,360170000,432610000,438370000,444010000,425610000,323620000,332270000,323830000,323570000,326310000,18,25,23,30,28,17,15,12,19,19
"G3V9E3;Q62736;A0A0G2JTV2",0.0957092589229308,8.1224041926107,0.0131405330785133,0.908736684374285,0.999996365408252,"G3V9E3","Non-muscle caldesmon","Cald1","tr|G3V9E3|G3V9E3_RAT Caldesmon 1, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Cald1 PE=1 SV=1;sp|Q62736|CALD1_RAT Non-muscle caldesmon OS=Rattus norvegicus OX=10116 GN=Cald1 PE=1 SV=1;tr|A0A0G2JTV2|A0A0G2JTV2_RAT Non-muscle caldesmon OS=Rattus norvegicu",60.611,531,"531;531;636",106.39,256180000,339310000,328150000,341610000,259040000,252420000,247310000,191640000,212100000,145610000,10674000,14138000,13673000,14234000,10793000,10518000,10305000,7985200,8837500,6066900,323190000,326220000,346870000,337660000,356770000,374500000,409650000,356900000,316950000,328670000,9,20,21,22,16,20,19,20,22,19
"G3V9H0;P50904",-0.0884216003541795,5.61679271724203,0.0112158831899546,0.915657673894125,0.999996365408252,"G3V9H0","Ras GTPase-activating protein 1","Rasa1","tr|G3V9H0|G3V9H0_RAT Ras GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Rasa1 PE=1 SV=2;sp|P50904|RASA1_RAT Ras GTPase-activating protein 1 OS=Rattus norvegicus OX=10116 GN=Rasa1 PE=1 SV=1",111.66,996,"996;1038",25.714,48823000,52600000,57461000,89686000,52091000,29381000,33607000,46189000,35817000,10267000,957320,1031400,1126700,1758600,1021400,576100,658950,905660,702300,201320,54257000,56513000,65018000,68553000,72929000,59508000,58625000,68738000,67104000,41743000,6,7,11,13,8,7,8,8,9,3
"G3V9K0;B2RYA5",0.160006576473858,7.07193919703466,0.036714524210976,0.848047438733922,0.999996365408252,"G3V9K0",NA,"Cars","tr|G3V9K0|G3V9K0_RAT Cysteinyl-tRNA synthetase OS=Rattus norvegicus OX=10116 GN=Cars PE=1 SV=1;tr|B2RYA5|B2RYA5_RAT Cars protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Cars PE=2 SV=1",85.593,748,"748;655",126.65,140270000,151310000,186630000,186840000,138520000,85845000,83010000,85391000,139980000,46036000,3339700,3602500,4443500,4448700,3298000,2043900,1976400,2033100,3332900,1096100,145040000,152010000,159600000,177570000,1.63e+08,164850000,183130000,169670000,194460000,169740000,16,22,21,17,19,12,8,18,25,13
"G3V9N0;D3ZSR2",0.242798235676559,6.32046349206659,0.0844819423563826,0.771313068339626,0.999996365408252,"G3V9N0","Polyadenylate-binding protein","Pabpc4","tr|G3V9N0|G3V9N0_RAT Polyadenylate-binding protein OS=Rattus norvegicus OX=10116 GN=Pabpc4 PE=1 SV=2;tr|D3ZSR2|D3ZSR2_RAT Polyadenylate-binding protein OS=Rattus norvegicus OX=10116 GN=RGD1562451 PE=3 SV=3",70.833,644,"644;642;415;64",86.335,56069000,112930000,100440000,66424000,71489000,71646000,74945000,54886000,62130000,45253000,1752200,3529000,3138900,2075800,2234000,2238900,2342000,1715200,1941600,1414200,80336000,98561000,105750000,86716000,88160000,103660000,124320000,101590000,91506000,116180000,5,10,10,7,11,9,9,12,11,8
